yearly_agency_id,agency_id,data_year,ori,legacy_ori,covered_by_legacy_ori,direct_contributor_flag,dormant_flag,dormant_year,reporting_type,ucr_agency_name,ncic_agency_name,pub_agency_name,pub_agency_unit,agency_status,state_id,state_name,state_abbr,state_postal_abbr,division_code,division_name,region_code,region_name,region_desc,agency_type_name,population,submitting_agency_id,sai,submitting_agency_name,suburban_area_flag,population_group_id,population_group_code,population_group_desc,parent_pop_group_code,parent_pop_group_desc,mip_flag,pop_sort_order,summary_rape_def,pe_reported_flag,male_officer,male_civilian,male_officer+male_civilian,female_officer,female_civilian,female_officer+female_civilian,officer_rate,employee_rate,nibrs_cert_date,nibrs_start_date,nibrs_leoka_start_date,nibrs_ct_start_date,nibrs_multi_bias_start_date,nibrs_off_eth_start_date,covered_flag,county_name,msa_name,publishable_flag,participated,nibrs_participated
134372022,13437,2022,NY0440000,NY0440000,,N,N,,I,ST. LAWRENCE,ST LAWRENCE CO SHERIFF'S DEPARTMENT CANTON,St. Lawrence,,A,38,New York,NY,NY,2,Middle Atlantic,1,Northeast,Region I,County,63694,23384,NYUCR0001,New York State Division of Criminal Justice Services Office of Justice Research and Performance,N,14,8B,"Non-MSA counties from 25,000 thru 99,999",8,Non-MSA Counties,N,14,,Y,35,1,36,2,4,6,0.6,0.7,2019-01-01,2020-01-01,2020-01-01,2020-01-01,2020-01-01,2020-01-01,N,ST LAWRENCE,Not Specified,Y,Y,Y
134382022,13438,2022,NY0440100,NY0440100,,N,N,,I,OGDENSBURG,OGDENSBURG CITY PD OGDENSBURG,Ogdensburg,,A,38,New York,NY,NY,2,Middle Atlantic,1,Northeast,Region I,City,9933,23384,NYUCR0001,New York State Division of Criminal Justice Services Office of Justice Research and Performance,N,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,16,2,18,4,1,5,2.0,2.3,2019-01-01,2020-07-01,2020-07-01,2020-07-01,2020-07-01,2020-07-01,N,ST LAWRENCE,Not Specified,Y,Y,Y
134392022,13439,2022,NY0440200,NY0440200,,N,N,,I,MASSENA VILLAGE,MASSENA VILLAGE PD MASSENA,Massena Village,,A,38,New York,NY,NY,2,Middle Atlantic,1,Northeast,Region I,City,10165,23384,NYUCR0001,New York State Division of Criminal Justice Services Office of Justice Research and Performance,N,9,5,"Cities from 10,000 thru 24,999",5,"Cities from 10,000 thru 24,999",N,9,,Y,21,1,22,1,4,5,2.2,2.7,2019-01-01,2020-12-01,2020-12-01,2020-12-01,2020-12-01,2020-12-01,N,ST LAWRENCE,Not Specified,Y,Y,Y
134402022,13440,2022,NY0442000,NY0442000,,N,N,,I,CANTON VILLAGE,CANTON VILLAGE PD CANTON,Canton Village,,A,38,New York,NY,NY,2,Middle Atlantic,1,Northeast,Region I,City,7046,23384,NYUCR0001,New York State Division of Criminal Justice Services Office of Justice Research and Performance,N,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,8,0,8,1,1,2,1.3,1.4,2019-01-01,2020-07-01,2020-07-01,2020-07-01,2020-07-01,2020-07-01,N,ST LAWRENCE,Not Specified,Y,Y,Y
134412022,13441,2022,NY0442300,NY0442300,,N,N,,I,GOUVERNEUR VILLAGE,GOUVERNEUR VILLAGE PD GOUVERNEUR,Gouverneur Village,,A,38,New York,NY,NY,2,Middle Atlantic,1,Northeast,Region I,City,3587,23384,NYUCR0001,New York State Division of Criminal Justice Services Office of Justice Research and Performance,N,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,5,1,6,1,2,3,1.7,2.5,2019-01-01,2020-10-01,2020-10-01,2020-10-01,2020-10-01,2020-10-01,N,ST LAWRENCE,Not Specified,Y,Y,Y
134432022,13443,2022,NY0442900,NY0442900,,N,N,,I,POTSDAM VILLAGE,POTSDAM VILLAGE PD POTSDAM,Potsdam Village,,A,38,New York,NY,NY,2,Middle Atlantic,1,Northeast,Region I,City,8279,23384,NYUCR0001,New York State Division of Criminal Justice Services Office of Justice Research and Performance,N,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,N,,,,,,,,,2019-01-01,2019-11-01,2019-11-01,2020-01-01,2020-01-01,2020-01-01,N,ST LAWRENCE,Not Specified,Y,Y,Y
134462022,13446,2022,NY0450000,NY0450000,,N,N,,I,SARATOGA,SARATOGA CO SHERIFF'S DEPARTMENT BALLSTON SPA,Saratoga,,A,38,New York,NY,NY,2,Middle Atlantic,1,Northeast,Region I,County,182745,23384,NYUCR0001,New York State Division of Criminal Justice Services Office of Justice Research and Performance,Y,19,9A,"MSA counties 100,000 or over",9,MSA Counties,Y,19,,Y,143,28,171,13,25,38,0.9,1.1,2019-01-01,2019-05-01,2019-05-01,2019-05-01,2019-05-01,2019-05-01,N,SARATOGA,"Albany-Schenectady-Troy, NY",Y,Y,Y
134602022,13460,2022,NY0460100,NY0460100,,N,N,,I,SCHENECTADY,SCHENECTADY CITY PD SCHENECTADY,Schenectady,,A,38,New York,NY,NY,2,Middle Atlantic,1,Northeast,Region I,City,67101,23384,NYUCR0001,New York State Division of Criminal Justice Services Office of Justice Research and Performance,N,7,3,"Cities from 50,000 thru 99,999",3,"Cities from 50,000 thru 99,999",N,7,,Y,145,7,152,9,18,27,2.3,2.7,2019-01-01,2021-01-01,2021-01-01,2021-01-01,2021-01-01,2021-01-01,N,SCHENECTADY,"Albany-Schenectady-Troy, NY",Y,Y,Y
134642022,13464,2022,NY0465400,NY0465400,,N,N,,I,ROTTERDAM TOWN,ROTTERDAM TOWN PD SCHENECTADY,Rotterdam Town,,A,38,New York,NY,NY,2,Middle Atlantic,1,Northeast,Region I,City,30569,23384,NYUCR0001,New York State Division of Criminal Justice Services Office of Justice Research and Performance,Y,8,4,"Cities from 25,000 thru 49,999",4,"Cities from 25,000 thru 49,999",N,8,,Y,36,0,36,3,2,5,1.3,1.3,2019-01-01,2022-01-01,2022-01-01,2022-01-01,2022-01-01,2022-01-01,N,SCHENECTADY,"Albany-Schenectady-Troy, NY",Y,Y,Y
134652022,13465,2022,NY0470000,NY0470000,,N,N,,I,SCHOHARIE,SCHOHARIE CO SHERIFF'S DEPARTMENT SCHOHARIE,Schoharie,,A,38,New York,NY,NY,2,Middle Atlantic,1,Northeast,Region I,County,25073,23384,NYUCR0001,New York State Division of Criminal Justice Services Office of Justice Research and Performance,Y,20,9B,"MSA counties from 25,000 thru 99,999",9,MSA Counties,N,20,,Y,16,3,19,5,11,16,0.8,1.4,2019-01-01,2022-01-01,2022-01-01,2022-01-01,2022-01-01,2022-01-01,N,SCHOHARIE,"Albany-Schenectady-Troy, NY",Y,Y,Y
134712022,13471,2022,NY0480000,NY0480000,,N,N,,I,SCHUYLER,SCHUYLER CO SHERIFF'S DEPARTMENT WATKINS GLEN,Schuyler,,A,38,New York,NY,NY,2,Middle Atlantic,1,Northeast,Region I,County,15970,23384,NYUCR0001,New York State Division of Criminal Justice Services Office of Justice Research and Performance,N,15,8C,"Non-MSA counties from 10,000 thru 24,999",8,Non-MSA Counties,N,15,,Y,15,0,15,0,3,3,0.9,1.1,2019-01-01,2021-11-01,2021-11-01,2021-11-01,2021-11-01,2021-11-01,N,SCHUYLER,Not Specified,Y,Y,Y
134732022,13473,2022,NY0490000,NY0490000,,N,N,,I,SENECA,SENECA CO SHERIFF'S DEPARTMENT WATERLOO,Seneca,,A,38,New York,NY,NY,2,Middle Atlantic,1,Northeast,Region I,County,19554,23384,NYUCR0001,New York State Division of Criminal Justice Services Office of Justice Research and Performance,N,15,8C,"Non-MSA counties from 10,000 thru 24,999",8,Non-MSA Counties,N,15,,Y,33,0,33,2,0,2,1.8,1.8,2019-01-01,2020-09-01,2020-09-01,2020-09-01,2020-09-01,2020-09-01,N,SENECA,Not Specified,Y,Y,Y
134752022,13475,2022,NY0492100,NY0492100,,N,N,,I,WATERLOO VILLAGE,WATERLOO VILLAGE PD WATERLOO,Waterloo Village,,A,38,New York,NY,NY,2,Middle Atlantic,1,Northeast,Region I,City,4841,23384,NYUCR0001,New York State Division of Criminal Justice Services Office of Justice Research and Performance,N,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,7,0,7,0,1,1,1.4,1.7,2019-01-01,2020-06-01,2020-06-01,2020-06-01,2020-06-01,2020-06-01,N,SENECA,Not Specified,Y,Y,Y
134782022,13478,2022,NY0500000,NY0500000,,N,N,,I,STEUBEN,STEUBEN CO SHERIFF'S DEPARTMENT BATH,Steuben,,A,38,New York,NY,NY,2,Middle Atlantic,1,Northeast,Region I,County,57967,23384,NYUCR0001,New York State Division of Criminal Justice Services Office of Justice Research and Performance,N,14,8B,"Non-MSA counties from 25,000 thru 99,999",8,Non-MSA Counties,N,14,,Y,37,2,39,3,8,11,0.7,0.9,2019-01-01,2021-09-01,2021-09-01,2021-09-01,2021-09-01,2021-09-01,N,STEUBEN,Not Specified,Y,Y,Y
135262022,13526,2022,NY0515900,NY0515900,,N,N,,I,SOUTHOLD TOWN,SOUTHOLD TOWN PD PECONIC,Southold Town,,A,38,New York,NY,NY,2,Middle Atlantic,1,Northeast,Region I,City,21347,23384,NYUCR0001,New York State Division of Criminal Justice Services Office of Justice Research and Performance,Y,9,5,"Cities from 10,000 thru 24,999",5,"Cities from 10,000 thru 24,999",N,9,,Y,46,7,53,9,11,20,2.6,3.4,2019-01-01,2019-08-01,2021-01-01,2021-01-01,2021-01-01,2021-01-01,N,SUFFOLK,"New York-Newark-Jersey City, NY-NJ-PA",Y,Y,Y
135382022,13538,2022,NY0530000,NY0530000,,N,N,,I,TIOGA,TIOGA CO SHERIFF'S DEPARTMENT OWEGO,Tioga,,A,38,New York,NY,NY,2,Middle Atlantic,1,Northeast,Region I,County,39845,23384,NYUCR0001,New York State Division of Criminal Justice Services Office of Justice Research and Performance,Y,20,9B,"MSA counties from 25,000 thru 99,999",9,MSA Counties,N,20,,Y,30,4,34,3,16,19,0.8,1.3,2019-01-01,2022-07-01,2022-07-01,2022-07-01,2022-07-01,2022-07-01,N,TIOGA,"Binghamton, NY",Y,Y,Y
135392022,13539,2022,NY0532000,NY0532000,,N,N,,I,WAVERLY VILLAGE,WAVERLY VILLAGE PD WAVERLY,Waverly Village,,A,38,New York,NY,NY,2,Middle Atlantic,1,Northeast,Region I,City,4233,23384,NYUCR0001,New York State Division of Criminal Justice Services Office of Justice Research and Performance,Y,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,9,0,9,0,1,1,2.1,2.4,2019-01-01,2022-05-01,2022-05-01,2022-05-01,2022-05-01,2022-05-01,N,TIOGA,"Binghamton, NY",Y,Y,Y
135532022,13553,2022,NY0550000,NY0550000,,N,N,,I,ULSTER,ULSTER CO SHERIFF'S DEPARTMENT KINGSTON,Ulster,,A,38,New York,NY,NY,2,Middle Atlantic,1,Northeast,Region I,County,46504,23384,NYUCR0001,New York State Division of Criminal Justice Services Office of Justice Research and Performance,Y,20,9B,"MSA counties from 25,000 thru 99,999",9,MSA Counties,N,20,,Y,58,13,71,5,17,22,1.4,2.0,2019-01-01,2021-01-01,2021-01-01,2021-01-01,2021-01-01,2021-01-01,N,ULSTER,"Kingston, NY",Y,Y,Y
135562022,13556,2022,NY0550300,NY0550300,,N,N,,I,ULSTER REG GNG ENF NRC T,ULSTER REG GNG ENF NARC T,Ulster Regional Gang Enforcement Narcotics Team,,A,38,New York,NY,NY,2,Middle Atlantic,1,Northeast,Region I,Other,0,23384,NYUCR0001,New York State Division of Criminal Justice Services Office of Justice Research and Performance,Y,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,N,,,,,,,0,0,2019-01-01,2021-01-01,2021-01-01,2021-01-01,2021-01-01,2021-01-01,N,ULSTER,"Kingston, NY",Y,Y,Y
135602022,13560,2022,NY0552700,NY0552700,,N,N,,I,NEW PALTZ TOWN & VILLAGE,NEW PALTZ TOWN PD NEW PALTZ,New Paltz Town and Village,,A,38,New York,NY,NY,2,Middle Atlantic,1,Northeast,Region I,City,14732,23384,NYUCR0001,New York State Division of Criminal Justice Services Office of Justice Research and Performance,Y,9,5,"Cities from 10,000 thru 24,999",5,"Cities from 10,000 thru 24,999",N,9,,Y,21,1,22,5,3,8,1.8,2.0,2019-01-01,2021-01-01,2021-01-01,2021-01-01,2021-01-01,2021-01-01,N,ULSTER,"Kingston, NY",Y,Y,Y
135612022,13561,2022,NY0555600,NY0555600,,N,N,,I,LLOYD TOWN,LLOYD TOWN PD HIGHLAND,Lloyd Town,,A,38,New York,NY,NY,2,Middle Atlantic,1,Northeast,Region I,City,11372,23384,NYUCR0001,New York State Division of Criminal Justice Services Office of Justice Research and Performance,Y,9,5,"Cities from 10,000 thru 24,999",5,"Cities from 10,000 thru 24,999",N,9,,Y,9,1,10,0,1,1,0.8,1.0,2019-01-01,2020-09-01,2020-09-01,2020-10-01,2020-10-01,2020-10-01,N,ULSTER,"Kingston, NY",Y,Y,Y
135622022,13562,2022,NY0555800,NY0555800,,N,N,,I,MARLBOROUGH TOWN,MARLBOROUGH TOWN PD MILTON,Marlborough Town,,A,38,New York,NY,NY,2,Middle Atlantic,1,Northeast,Region I,City,8900,23384,NYUCR0001,New York State Division of Criminal Justice Services Office of Justice Research and Performance,Y,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,8,0,8,0,3,3,0.9,1.2,2019-01-01,2021-08-01,2021-08-01,2021-08-01,2021-08-01,2021-08-01,N,ULSTER,"Kingston, NY",Y,Y,Y
135642022,13564,2022,NY0556100,NY0556100,,N,N,,I,PLATTEKILL TOWN,PLATTEKILL TOWN PD MODENA,Plattekill Town,,A,38,New York,NY,NY,2,Middle Atlantic,1,Northeast,Region I,City,10534,23384,NYUCR0001,New York State Division of Criminal Justice Services Office of Justice Research and Performance,Y,9,5,"Cities from 10,000 thru 24,999",5,"Cities from 10,000 thru 24,999",N,9,,N,0,0,0,0,0,0,0.0,0.0,2019-01-01,2020-08-01,2020-08-01,2020-08-01,2020-08-01,2020-08-01,N,ULSTER,"Kingston, NY",Y,Y,Y
135652022,13565,2022,NY0556600,NY0556600,,N,N,,I,WOODSTOCK TOWN,WOODSTOCK TOWN PD WOODSTOCK,Woodstock Town,,A,38,New York,NY,NY,2,Middle Atlantic,1,Northeast,Region I,City,6322,23384,NYUCR0001,New York State Division of Criminal Justice Services Office of Justice Research and Performance,Y,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,9,0,9,1,0,1,1.6,1.6,2019-01-01,2021-01-01,2021-01-01,2021-01-01,2021-01-01,2021-01-01,N,ULSTER,"Kingston, NY",Y,Y,Y
135662022,13566,2022,NY0558000,NY0558000,,N,N,,I,SAUGERTIES TOWN,SAUGERTIES TOWN PD SAUGERTIES,Saugerties Town,,A,38,New York,NY,NY,2,Middle Atlantic,1,Northeast,Region I,City,19323,23384,NYUCR0001,New York State Division of Criminal Justice Services Office of Justice Research and Performance,Y,9,5,"Cities from 10,000 thru 24,999",5,"Cities from 10,000 thru 24,999",N,9,,Y,20,1,21,3,3,6,1.2,1.4,2019-01-01,2021-01-01,2021-01-01,2021-01-01,2021-01-01,2021-01-01,N,ULSTER,"Kingston, NY",Y,Y,Y
135672022,13567,2022,NY0558100,NY0558100,,N,N,,I,SHANDAKEN TOWN,SHANDAKEN TOWN PD SHANDAKEN,Shandaken Town,,A,38,New York,NY,NY,2,Middle Atlantic,1,Northeast,Region I,City,2896,23384,NYUCR0001,New York State Division of Criminal Justice Services Office of Justice Research and Performance,Y,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,3,0,3,0,0,0,1.0,1.0,2019-01-01,2020-06-01,2020-06-01,2020-06-01,2020-06-01,2020-06-01,N,ULSTER,"Kingston, NY",Y,Y,Y
135682022,13568,2022,NY0559100,NY0559100,,N,N,,I,ROSENDALE TOWN,ROSENDALE VILLAGE PD ROSENDALE,Rosendale Town,,A,38,New York,NY,NY,2,Middle Atlantic,1,Northeast,Region I,City,5813,23384,NYUCR0001,New York State Division of Criminal Justice Services Office of Justice Research and Performance,Y,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,2,0,2,0,0,0,0.3,0.3,2019-01-01,2021-01-01,2021-01-01,2021-01-01,2021-01-01,2021-01-01,N,ULSTER,"Kingston, NY",Y,Y,Y
135692022,13569,2022,NY0559500,NY0559500,,N,N,,I,ULSTER TOWN,ULSTER TOWN POLICE DEPARTMENT,Ulster Town,,A,38,New York,NY,NY,2,Middle Atlantic,1,Northeast,Region I,City,12803,23384,NYUCR0001,New York State Division of Criminal Justice Services Office of Justice Research and Performance,Y,9,5,"Cities from 10,000 thru 24,999",5,"Cities from 10,000 thru 24,999",N,9,,Y,20,0,20,2,3,5,1.7,2.0,2019-01-01,2021-01-01,2021-01-01,2021-01-01,2021-01-01,2021-01-01,N,ULSTER,"Kingston, NY",Y,Y,Y
135732022,13573,2022,NY0559900,NY0559900,,N,N,,I,SHAWANGUNK TOWN,SHAWANGUNK TOWN PD WALLKILL,Shawangunk Town,,A,38,New York,NY,NY,2,Middle Atlantic,1,Northeast,Region I,City,13680,23384,NYUCR0001,New York State Division of Criminal Justice Services Office of Justice Research and Performance,Y,9,5,"Cities from 10,000 thru 24,999",5,"Cities from 10,000 thru 24,999",N,9,,Y,4,0,4,1,0,1,0.4,0.4,2019-01-01,2020-09-01,2020-09-01,2020-09-01,2020-09-01,2020-09-01,N,ULSTER,"Kingston, NY",Y,Y,Y
135742022,13574,2022,NY0560000,NY0560000,,N,N,,I,WARREN,WARREN CO SHERIFF'S DEPARTMENT LAKE GEORGE,Warren,,A,38,New York,NY,NY,2,Middle Atlantic,1,Northeast,Region I,County,49430,23384,NYUCR0001,New York State Division of Criminal Justice Services Office of Justice Research and Performance,Y,20,9B,"MSA counties from 25,000 thru 99,999",9,MSA Counties,N,20,,Y,73,23,96,2,14,16,1.5,2.3,2019-01-01,2021-01-01,2021-01-01,2021-01-01,2021-01-01,2021-01-01,N,WARREN,"Glens Falls, NY",Y,Y,Y
135752022,13575,2022,NY0560100,NY0560100,,N,N,,I,GLENS FALLS,GLENS FALLS CITY PD GLENS FALLS,Glens Falls,,A,38,New York,NY,NY,2,Middle Atlantic,1,Northeast,Region I,City,14639,23384,NYUCR0001,New York State Division of Criminal Justice Services Office of Justice Research and Performance,N,9,5,"Cities from 10,000 thru 24,999",5,"Cities from 10,000 thru 24,999",N,9,,Y,25,0,25,0,2,2,1.7,1.8,2019-01-01,2020-07-01,2020-07-01,2020-07-01,2020-07-01,2020-07-01,N,WARREN,"Glens Falls, NY",Y,Y,Y
135812022,13581,2022,NY0570000,NY0570000,,N,N,,I,WASHINGTON,WASHINGTON CO SHERIFF'S DEPARTMENT,Washington,,A,38,New York,NY,NY,2,Middle Atlantic,1,Northeast,Region I,County,42357,23384,NYUCR0001,New York State Division of Criminal Justice Services Office of Justice Research and Performance,Y,20,9B,"MSA counties from 25,000 thru 99,999",9,MSA Counties,N,20,,Y,39,0,39,3,5,8,1.0,1.1,2019-01-01,2022-11-01,2022-11-01,2022-11-01,2022-11-01,2022-11-01,N,WASHINGTON,"Glens Falls, NY",Y,Y,Y
136052022,13605,2022,NY0590400,NY0590400,,N,N,,I,NEW ROCHELLE,NEW ROCHELLE CITY PD NEW ROCHELLE,New Rochelle,,A,38,New York,NY,NY,2,Middle Atlantic,1,Northeast,Region I,City,82628,23384,NYUCR0001,New York State Division of Criminal Justice Services Office of Justice Research and Performance,N,7,3,"Cities from 50,000 thru 99,999",3,"Cities from 50,000 thru 99,999",N,7,,Y,156,20,176,19,21,40,2.1,2.6,2019-01-01,2020-01-01,2020-01-01,2020-02-01,2020-02-01,2020-02-01,N,WESTCHESTER,"New York-Newark-Jersey City, NY-NJ-PA",Y,Y,Y
136082022,13608,2022,NY0590700,NY0590700,,N,N,,I,YONKERS,YONKERS CITY PD YONKERS,Yonkers,,A,38,New York,NY,NY,2,Middle Atlantic,1,Northeast,Region I,City,208100,23384,NYUCR0001,New York State Division of Criminal Justice Services Office of Justice Research and Performance,N,6,2,"Cities from 100,000 thru 249,999",2,"Cities from 100,000 thru 249,999",Y,6,,Y,524,36,560,96,47,143,3.0,3.4,2019-01-01,2020-12-01,2021-01-01,2021-01-01,2021-01-01,2021-01-01,N,WESTCHESTER,"New York-Newark-Jersey City, NY-NJ-PA",Y,Y,Y
136112022,13611,2022,NY0591000,NY0591000,,N,N,,I,SCARSDALE VILLAGE,SCARSDALE VILLAGE PD SCARSDALE,Scarsdale Village,,A,38,New York,NY,NY,2,Middle Atlantic,1,Northeast,Region I,City,17747,23384,NYUCR0001,New York State Division of Criminal Justice Services Office of Justice Research and Performance,Y,9,5,"Cities from 10,000 thru 24,999",5,"Cities from 10,000 thru 24,999",N,9,,Y,37,3,40,6,2,8,2.4,2.7,2019-01-01,2021-01-01,2021-01-01,2021-01-01,2021-01-01,2021-01-01,N,WESTCHESTER,"New York-Newark-Jersey City, NY-NJ-PA",Y,Y,Y
136212022,13621,2022,NY0592800,NY0592800,,N,N,,I,TARRYTOWN VILLAGE,TARRYTOWN VILLAGE PD TARRYTOWN,Tarrytown Village,,A,38,New York,NY,NY,2,Middle Atlantic,1,Northeast,Region I,City,11587,23384,NYUCR0001,New York State Division of Criminal Justice Services Office of Justice Research and Performance,Y,9,5,"Cities from 10,000 thru 24,999",5,"Cities from 10,000 thru 24,999",N,9,,Y,30,0,30,3,4,7,2.8,3.2,2019-01-01,2021-01-01,2021-01-01,2021-01-01,2021-01-01,2021-01-01,N,WESTCHESTER,"New York-Newark-Jersey City, NY-NJ-PA",Y,Y,Y
136312022,13631,2022,NY0595000,NY0595000,,N,N,,I,BEDFORD TOWN,BEDFORD TOWN PD BEDFORD,Bedford Town,,A,38,New York,NY,NY,2,Middle Atlantic,1,Northeast,Region I,City,16989,23384,NYUCR0001,New York State Division of Criminal Justice Services Office of Justice Research and Performance,Y,9,5,"Cities from 10,000 thru 24,999",5,"Cities from 10,000 thru 24,999",N,9,,Y,31,2,33,7,3,10,2.2,2.5,2019-01-01,2020-12-01,2020-12-01,2020-12-01,2020-12-01,2020-12-01,N,WESTCHESTER,"New York-Newark-Jersey City, NY-NJ-PA",Y,Y,Y
136332022,13633,2022,NY0595300,NY0595300,,N,N,,I,GREENBURGH TOWN,GREENBURGH TOWN PD WHITE PLAINS,Greenburgh Town,,A,38,New York,NY,NY,2,Middle Atlantic,1,Northeast,Region I,City,45094,23384,NYUCR0001,New York State Division of Criminal Justice Services Office of Justice Research and Performance,Y,8,4,"Cities from 25,000 thru 49,999",4,"Cities from 25,000 thru 49,999",N,8,,Y,96,16,112,19,11,30,2.6,3.1,2019-01-01,2019-04-01,2019-04-01,2020-01-01,2020-01-01,2020-01-01,N,WESTCHESTER,"New York-Newark-Jersey City, NY-NJ-PA",Y,Y,Y
136412022,13641,2022,NY0596800,NY0596800,,N,N,,I,YORKTOWN TOWN,YORKTOWN TOWN PD YORKTOWN HEIGHTS,Yorktown Town,,A,38,New York,NY,NY,2,Middle Atlantic,1,Northeast,Region I,City,35529,23384,NYUCR0001,New York State Division of Criminal Justice Services Office of Justice Research and Performance,Y,8,4,"Cities from 25,000 thru 49,999",4,"Cities from 25,000 thru 49,999",N,8,,Y,55,3,58,3,6,9,1.6,1.9,2019-01-01,2021-01-01,2021-01-01,2021-01-01,2021-01-01,2021-01-01,N,WESTCHESTER,"New York-Newark-Jersey City, NY-NJ-PA",Y,Y,Y
136472022,13647,2022,NY0600000,NY0600000,,N,N,,I,WYOMING,WYOMING CO SHERIFF'S DEPARTMENT WARSAW,Wyoming,,A,38,New York,NY,NY,2,Middle Atlantic,1,Northeast,Region I,County,29249,23384,NYUCR0001,New York State Division of Criminal Justice Services Office of Justice Research and Performance,N,14,8B,"Non-MSA counties from 25,000 thru 99,999",8,Non-MSA Counties,N,14,,Y,27,5,32,4,8,12,1.1,1.5,2019-01-01,2021-02-01,2021-03-01,2021-03-01,2021-03-01,2021-03-01,N,WYOMING,Not Specified,Y,Y,Y
136482022,13648,2022,NY0602000,NY0602000,,N,N,,I,ARCADE VILLAGE,ARCADE VILLAGE PD ARCADE,Arcade Village,,A,38,New York,NY,NY,2,Middle Atlantic,1,Northeast,Region I,City,1975,23384,NYUCR0001,New York State Division of Criminal Justice Services Office of Justice Research and Performance,N,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,6,0,6,0,0,0,3.0,3.0,2019-01-01,2020-10-01,2020-10-01,2020-10-01,2020-10-01,2020-10-01,N,WYOMING,Not Specified,Y,Y,Y
136532022,13653,2022,NY0610000,NY0610000,,N,N,,I,YATES,YATES CO SHERIFF'S DEPARTMENT PENN YAN,Yates,,A,38,New York,NY,NY,2,Middle Atlantic,1,Northeast,Region I,County,19666,23384,NYUCR0001,New York State Division of Criminal Justice Services Office of Justice Research and Performance,Y,21,9C,"MSA counties from 10,000 thru 24,999",9,MSA Counties,N,21,,Y,22,9,31,4,8,12,1.3,2.2,2019-01-01,2021-02-01,2021-02-01,2021-02-01,2021-02-01,2021-02-01,N,YATES,"Rochester, NY",Y,Y,Y
136702022,13670,2022,NY206UN00,NY206UN00,,N,N,,I,SUNY POLICE: FREDONIA,SUNY COLLEGE: FREDONIA,State University of New York Police:,Fredonia,A,38,New York,NY,NY,2,Middle Atlantic,1,Northeast,Region I,University or College,0,23384,NYUCR0001,New York State Division of Criminal Justice Services Office of Justice Research and Performance,N,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,13,2,15,2,2,4,0,0,2019-01-01,2020-07-01,2020-07-01,2020-07-01,2020-07-01,2020-07-01,N,CHAUTAUQUA,Not Specified,Y,Y,Y
136752022,13675,2022,NY214UB00,NY214UB00,,N,N,,I,SUNY POLICE: BUFFALO,SUNY: BUFFALO,State University of New York Police:,Buffalo,A,38,New York,NY,NY,2,Middle Atlantic,1,Northeast,Region I,University or College,0,23384,NYUCR0001,New York State Division of Criminal Justice Services Office of Justice Research and Performance,Y,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,50,6,56,12,7,19,0,0,2019-01-01,2021-06-01,2021-06-01,2021-06-01,2021-06-01,2021-06-01,N,ERIE,"Buffalo-Cheektowaga, NY",Y,Y,Y
136762022,13676,2022,NY214UC00,NY214UC00,,N,N,,I,SUNY POLICE: BUFFALO STATE COLLEGE,SUNY COLLEGE: BUFFALO,State University of New York Police:,Buffalo State College,A,38,New York,NY,NY,2,Middle Atlantic,1,Northeast,Region I,University or College,0,23384,NYUCR0001,New York State Division of Criminal Justice Services Office of Justice Research and Performance,Y,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,23,3,26,6,3,9,0,0,2019-01-01,2021-01-01,2021-01-01,2021-01-01,2021-01-01,2021-01-01,N,ERIE,"Buffalo-Cheektowaga, NY",Y,Y,Y
136782022,13678,2022,NY225UN00,NY225UN00,,N,N,,I,SUNY POLICE: GENESEO,SUNY COLLEGE: GENESEO,State University of New York Police:,Geneseo,A,38,New York,NY,NY,2,Middle Atlantic,1,Northeast,Region I,University or College,0,23384,NYUCR0001,New York State Division of Criminal Justice Services Office of Justice Research and Performance,Y,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,13,1,14,3,5,8,0,0,2019-01-01,2021-01-01,2021-01-01,2021-01-01,2021-01-01,2021-01-01,N,LIVINGSTON,"Rochester, NY",Y,Y,Y
