"DATA_YEAR","OFFENSE_ID","INCIDENT_ID","OFFENSE_TYPE_ID","ATTEMPT_COMPLETE_FLAG","LOCATION_ID","NUM_PREMISES_ENTERED","METHOD_ENTRY_CODE"
2020,160903839,133585059,11,"C",7,,""
2020,160917445,133598161,45,"C",20,,""
2020,160917449,133598164,45,"C",20,,""
2020,160917452,133598167,27,"C",20,,""
2020,160917455,133598170,51,"C",13,,""
2020,160917459,133598173,11,"C",46,,""
2020,160917458,133598173,45,"C",46,,""
2020,160917461,133598175,51,"C",13,,""
2020,160917464,133598178,51,"C",20,,""
2020,160917468,133598182,56,"C",20,,""
2020,160917472,133598184,45,"C",20,,""
2020,160917471,133598184,49,"C",20,,"N"
2020,160917476,133598186,45,"C",20,,""
2020,160917475,133598186,49,"C",20,,"N"
2020,160917488,133598195,51,"C",46,,""
2020,160917490,133598197,45,"C",2,,""
2020,160917492,133598199,56,"C",20,,""
2020,160917494,133598201,51,"C",13,,""
2020,160917496,133598203,45,"C",20,,""
2020,160917499,133598206,39,"C",20,,""
2020,160917500,133598207,45,"C",20,,""
2020,160917501,133598208,51,"C",20,,""
2020,160917502,133598209,51,"C",20,,""
2020,160917544,133598243,39,"C",20,,""
2020,160917542,133598243,51,"C",20,,""
2020,160917543,133598243,44,"C",20,,""
2020,160917545,133598243,5,"C",20,,""
2020,160917558,133598254,51,"C",20,,""
2020,160917561,133598257,5,"C",20,,""
2020,160917573,133598268,45,"C",20,,""
2020,160917574,133598269,5,"C",20,,""
2020,160917580,133598275,63,"C",31,,""
2020,160917581,133598276,44,"C",20,,""
2020,160917582,133598276,5,"C",20,,""
2020,160917583,133598277,45,"C",20,,""
2020,160917584,133598278,51,"C",20,,""
2020,160941982,133618961,27,"C",20,,""
2020,160942001,133618977,23,"C",8,,""
2020,160942009,133618983,28,"C",8,,""
2020,160942008,133618983,35,"C",8,,""
2020,160942015,133618986,44,"C",20,,""
2020,160942016,133618986,29,"C",20,,""
2020,160942030,133618999,5,"C",20,,""
2020,160942031,133619000,23,"C",12,,""
2020,160942045,133619012,47,"C",25,,""
2020,160942046,133619012,5,"C",25,,""
2020,160942044,133619012,49,"C",25,,"F"
2020,160942065,133619026,11,"A",2,,""
2020,160942078,133619036,5,"C",20,,""
2020,160942082,133619040,23,"A",7,,""
2020,160942090,133619046,45,"C",20,,""
2020,160942120,133619072,16,"C",13,,""
2020,160942124,133619076,23,"C",24,,""
2020,160942129,133619080,23,"C",25,,""
2020,160942133,133619084,16,"C",13,,""
2020,160942137,133619088,16,"C",25,,""
2020,160942144,133619094,7,"C",10,,""
2020,160942146,133619096,5,"C",10,,""
2020,160942150,133619100,63,"C",20,,""
2020,160942152,133619102,51,"C",41,,""
2020,160942180,133619124,21,"C",13,,""
2020,160942179,133619124,28,"C",13,,""
2020,160942187,133619130,51,"C",20,,""
2020,160942188,133619130,5,"C",20,,""
2020,160942202,133619139,56,"C",15,,""
2020,160942209,133619145,51,"C",20,,""
2020,160942211,133619146,5,"C",20,,""
2020,160942217,133619151,45,"C",20,,""
2020,160942218,133619152,45,"C",20,,""
2020,160942227,133619160,23,"C",25,,""
2020,160942233,133619166,44,"C",20,,""
2020,160942238,133619171,51,"C",20,,""
2020,160942247,133619179,51,"C",20,,""
2020,160942253,133619185,5,"C",20,,""
2020,160942260,133619192,39,"C",13,,""
2020,160942261,133619192,16,"C",13,,""
2020,160942305,133619230,16,"C",13,,""
2020,160942374,133619285,44,"C",13,,""
2020,160942378,133619289,47,"C",20,,""
2020,160942400,133619310,44,"C",20,,""
2020,160942405,133619315,23,"C",25,,""
2020,160942420,133619326,27,"C",20,,""
2020,160942419,133619326,5,"C",20,,""
2020,160942438,133619343,44,"C",20,,""
2020,160942446,133619351,47,"C",20,,""
2020,160942447,133619351,5,"C",20,,""
2020,160942472,133619370,45,"C",20,,""
2020,160942480,133619377,5,"C",13,,""
2020,160942487,133619383,51,"C",20,,""
2020,160942490,133619386,5,"C",20,,""
2020,160942515,133619403,51,"C",12,,""
2020,160942522,133619410,5,"C",13,,""
2020,160942531,133619415,11,"C",46,,""
2020,160942530,133619415,45,"C",46,,""
2020,160942538,133619420,16,"C",13,,""
2020,160942543,133619424,51,"C",20,,""
2020,160942548,133619429,47,"C",46,,""
2020,160942554,133619435,51,"C",20,,""
2020,160942576,133619452,44,"C",20,,""
2020,160925343,133604340,56,"C",20,,""
2020,160925347,133604344,45,"C",20,,""
2020,160925348,133604344,21,"C",20,,""
2020,160925351,133604347,5,"C",20,,""
2020,160925356,133604352,49,"C",20,,"F"
2020,160925364,133604360,51,"C",20,,""
2020,160925372,133604368,45,"C",20,,""
2020,160925376,133604372,51,"C",20,,""
2020,160925380,133604375,45,"C",20,,""
2020,160925383,133604378,49,"C",20,,"N"
2020,160925386,133604381,51,"C",20,,""
2020,160925389,133604384,46,"C",20,,""
2020,160925392,133604387,45,"C",20,,""
2020,160925395,133604390,51,"C",20,,""
2020,160925399,133604394,23,"C",12,,""
2020,160925407,133604400,21,"C",18,,""
2020,160925413,133604405,45,"C",12,,""
2020,160925417,133604409,51,"C",20,,""
2020,160925422,133604413,5,"C",20,,""
2020,160925474,133604457,51,"C",24,,""
2020,160925479,133604461,30,"C",13,,""
2020,160925482,133604464,51,"C",20,,""
2020,160925488,133604469,49,"C",20,,"N"
2020,160925946,133604846,44,"C",20,,""
2020,160925945,133604846,51,"C",20,,""
2020,160925964,133604864,5,"C",13,,""
2020,160925974,133604872,16,"C",13,,""
2020,160925983,133604881,51,"C",20,,""
2020,160926022,133604914,45,"C",18,,""
2020,160926028,133604920,45,"C",40,,""
2020,160926037,133604927,5,"C",40,,""
2020,160926036,133604927,45,"C",40,,""
2020,160926059,133604947,45,"C",40,,""
2020,160926101,133604984,5,"C",13,,""
2020,160926107,133604988,45,"C",20,,""
2020,160926131,133605011,51,"C",25,,""
2020,160926159,133605035,5,"C",25,,""
2020,160926164,133605039,44,"C",25,,""
2020,160926168,133605043,5,"C",25,,""
2020,160926185,133605058,5,"C",25,,""
2020,160926188,133605061,14,"C",25,,""
2020,160926192,133605065,51,"C",25,,""
2020,160926196,133605068,16,"C",25,,""
2020,160926195,133605068,44,"C",25,,""
2020,160926201,133605072,16,"C",25,,""
2020,160926205,133605075,44,"C",25,,""
2020,160926208,133605078,35,"C",25,,""
2020,160926209,133605078,16,"C",25,,""
2020,160926719,133605485,47,"C",20,,""
2020,160926730,133605494,44,"C",20,,""
2020,160926731,133605494,8,"C",20,,""
2020,160926739,133605502,51,"C",20,,""
2020,160926748,133605509,14,"C",13,,""
2020,160926755,133605515,39,"C",13,,""
2020,160926756,133605515,27,"C",20,,""
2020,160926759,133605518,47,"C",18,,""
2020,160926762,133605521,5,"C",13,,""
2020,160926766,133605524,49,"C",20,,"F"
2020,160926770,133605528,49,"C",20,,"N"
2020,160926774,133605532,49,"C",20,,"F"
2020,160926776,133605534,27,"C",13,,""
2020,160926779,133605536,51,"C",20,,""
2020,160926780,133605537,21,"C",13,,""
2020,160926783,133605540,45,"C",20,,""
2020,160926786,133605542,14,"C",18,,""
2020,160926792,133605548,51,"C",25,,""
2020,160926795,133605550,51,"C",20,,""
2020,160926802,133605556,23,"C",12,,""
2020,160926805,133605559,49,"C",20,,"N"
2020,160927475,133606111,45,"C",10,,""
2020,160927480,133606116,45,"C",20,,""
2020,160927481,133606117,56,"C",25,,""
2020,160927487,133606122,45,"C",18,,""
2020,160927490,133606124,51,"C",20,,""
2020,160927491,133606125,45,"C",24,,""
2020,160927494,133606128,39,"C",13,,""
2020,160927496,133606130,51,"C",20,,""
2020,160927497,133606131,45,"C",20,,""
2020,160927505,133606137,51,"C",20,,""
2020,160927541,133606166,16,"C",13,,""
2020,160927540,133606166,35,"C",13,,""
2020,160927554,133606175,44,"C",20,,""
2020,160927561,133606181,5,"C",20,,""
2020,160927563,133606183,3,"C",25,,""
2020,160927568,133606187,43,"C",38,,""
2020,160927571,133606190,45,"C",18,,""
2020,160927579,133606197,45,"C",20,,""
2020,160927582,133606199,46,"C",13,,""
2020,160927584,133606201,5,"C",25,,""
2020,160927591,133606208,35,"C",46,,""
2020,160927599,133606215,27,"C",13,,""
2020,160927859,133606431,5,"C",18,,""
2020,160927863,133606434,44,"C",20,,""
2020,160927870,133606439,27,"C",20,,""
2020,160927875,133606444,49,"C",20,,"F"
2020,160927876,133606444,47,"C",20,,""
2020,160927879,133606447,5,"C",20,,""
2020,160927903,133606468,16,"C",13,,""
2020,160927905,133606470,47,"C",20,,""
2020,160930901,133608849,5,"C",13,,""
2020,160930910,133608857,35,"C",13,,""
2020,160930911,133608857,16,"C",13,,""
2020,160930915,133608860,5,"C",20,,""
2020,160930914,133608860,51,"C",20,,""
2020,160930919,133608864,44,"C",13,,""
2020,160930923,133608868,5,"C",18,,""
2020,160930925,133608870,5,"C",20,,""
2020,160930927,133608872,51,"C",20,,""
2020,160930929,133608875,14,"C",13,,""
2020,160931098,133609005,51,"C",13,,""
2020,160931107,133609010,5,"C",20,,""
2020,160931106,133609010,47,"C",20,,""
2020,160930995,133608921,7,"C",13,,""
2020,160930999,133608925,5,"C",20,,""
2020,160931003,133608929,45,"C",20,,""
2020,160931009,133608934,5,"C",20,,""
2020,160931017,133608938,44,"C",47,,""
2020,160931019,133608940,23,"C",7,,""
2020,160931025,133608943,51,"C",20,,""
2020,160931026,133608944,44,"C",47,,""
2020,160931031,133608947,16,"C",20,,""
2020,160931030,133608947,35,"C",20,,""
2020,160931033,133608949,21,"C",18,,""
2020,160931037,133608953,44,"C",5,,""
2020,160931080,133608991,51,"C",20,,""
2020,160931538,133609338,16,"C",14,,""
2020,160931125,133609023,5,"C",18,,""
2020,160931136,133609030,44,"C",47,,""
2020,160931142,133609035,63,"C",20,,""
2020,160931143,133609035,47,"C",20,,""
2020,160931147,133609038,51,"C",18,,""
2020,160931152,133609042,45,"C",13,,""
2020,160931181,133609064,51,"C",20,,""
2020,160931191,133609072,16,"C",13,,""
2020,160931199,133609078,5,"C",13,,""
2020,160931219,133609093,40,"C",18,,""
2020,160931267,133609131,5,"C",20,,""
2020,160931301,133609158,21,"C",13,,""
2020,160931328,133609180,51,"C",33,,""
2020,160931368,133609214,39,"C",20,,""
2020,160931374,133609219,51,"C",13,,""
2020,160931377,133609221,45,"C",41,,""
2020,160931379,133609223,51,"C",20,,""
2020,160931391,133609233,51,"C",41,,""
2020,160931395,133609237,51,"C",20,,""
2020,160931396,133609237,5,"C",20,,""
2020,160931407,133609246,51,"C",20,,""
2020,160931490,133609303,45,"C",20,,""
2020,160931502,133609313,45,"C",8,,""
2020,160931506,133609317,14,"C",18,,""
2020,160931539,133609338,46,"C",14,,""
2020,160931579,133609368,45,"C",10,,""
2020,160931587,133609375,47,"C",20,,""
2020,160931586,133609375,49,"C",20,,"N"
2020,160894579,133576453,45,"C",12,,""
2020,160894580,133576454,44,"C",20,,""
2020,160894581,133576455,5,"C",13,,""
2020,160894582,133576456,45,"C",25,,""
2020,160894584,133576458,21,"C",5,,""
2020,160894586,133576460,11,"C",8,,""
2020,160894590,133576463,45,"C",20,,""
2020,160894592,133576465,5,"C",13,,""
2020,160894595,133576468,5,"C",13,,""
2020,160894598,133576471,45,"C",20,,""
2020,160894602,133576474,45,"C",20,,""
2020,160894605,133576477,45,"C",12,,""
2020,160894608,133576480,45,"C",12,,""
2020,160894613,133576484,49,"C",20,,"N"
2020,160894618,133576488,5,"C",13,,""
2020,160894624,133576491,45,"C",20,,""
2020,160894628,133576495,45,"C",14,,""
2020,160894633,133576499,45,"C",20,,""
2020,160894637,133576503,16,"C",13,,""
2020,160894641,133576507,5,"C",25,,""
2020,160894648,133576514,5,"C",20,,""
2020,160894652,133576518,5,"C",20,,""
2020,160894655,133576521,21,"C",14,,""
2020,160894664,133576528,14,"C",46,,""
2020,160894671,133576532,5,"C",20,,""
2020,160894678,133576536,11,"C",2,,""
2020,160894677,133576536,45,"C",2,,""
2020,160894684,133576540,45,"C",11,,""
2020,160894688,133576544,45,"C",2,,""
2020,160894689,133576544,11,"C",2,,""
2020,160894694,133576548,45,"C",11,,""
2020,160894699,133576553,45,"C",23,,""
2020,160894703,133576557,45,"C",20,,""
2020,160894711,133576563,5,"C",20,,""
2020,160894710,133576563,45,"C",20,,""
2020,160894709,133576563,49,"C",20,,"F"
2020,160894712,133576564,44,"C",20,,""
2020,160895310,133577059,44,"C",20,,""
2020,160895313,133577061,45,"C",23,,""
2020,160895312,133577061,44,"C",23,,""
2020,160895316,133577064,51,"C",20,,""
2020,160895341,133577086,23,"C",12,,""
2020,160895345,133577089,11,"C",2,,""
2020,160895344,133577089,45,"A",2,,""
2020,160895349,133577093,51,"C",20,,""
2020,160895393,133577133,23,"C",25,,""
2020,160895440,133577171,14,"C",18,,""
2020,160895462,133577190,51,"C",20,,""
2020,160895465,133577193,51,"C",20,,""
2020,160895483,133577208,23,"C",12,,""
2020,160895491,133577216,5,"C",20,,""
2020,160895496,133577221,5,"C",20,,""
2020,160895568,133577286,51,"C",20,,""
2020,160895580,133577296,5,"C",20,,""
2020,160895586,133577302,63,"C",20,,""
2020,160895587,133577302,45,"C",20,,""
2020,160895623,133577336,63,"C",20,,""
2020,160895645,133577352,45,"C",20,,""
2020,160895648,133577355,27,"C",20,,""
2020,160895671,133577376,51,"C",20,,""
2020,160895699,133577401,40,"C",13,,""
2020,160895702,133577404,5,"C",18,,""
2020,160895712,133577412,27,"C",13,,""
2020,160895713,133577412,16,"C",13,,""
2020,160895745,133577433,45,"C",25,,""
2020,160895746,133577434,5,"C",20,,""
2020,160895748,133577436,44,"C",20,,""
2020,160895751,133577439,51,"C",20,,""
2020,160895754,133577442,51,"C",20,,""
2020,160895757,133577445,49,"C",20,,"F"
2020,160895767,133577455,51,"C",13,,""
2020,160895773,133577460,11,"C",8,,""
2020,160895778,133577464,51,"C",18,,""
2020,160895796,133577479,45,"C",46,,""
2020,160895809,133577486,5,"C",20,,""
2020,160895808,133577486,51,"C",20,,""
2020,160895814,133577490,5,"C",20,,""
2020,160895843,133577515,51,"C",20,,""
2020,160895844,133577516,45,"C",13,,""
2020,160895846,133577518,45,"C",20,,""
2020,160895927,133577586,45,"C",20,,""
2020,160895930,133577589,51,"C",20,,""
2020,160895932,133577591,45,"C",20,,""
2020,160895934,133577593,51,"C",20,,""
2020,160895939,133577597,51,"C",20,,""
2020,160895942,133577600,45,"C",23,,""
2020,160895945,133577602,51,"C",20,,""
2020,160895962,133577615,45,"C",20,,""
2020,160895964,133577617,45,"C",20,,""
2020,160895966,133577619,27,"C",20,,""
2020,160895970,133577623,45,"C",25,,""
2020,160895986,133577636,45,"C",20,,""
2020,160896001,133577647,45,"C",20,,""
2020,160896003,133577649,45,"C",13,,""
2020,160896012,133577658,27,"C",14,,""
2020,160896015,133577661,51,"C",20,,""
2020,160896018,133577664,5,"C",1,,""
2020,160896033,133577678,45,"C",25,,""
2020,160896052,133577693,44,"C",20,,""
2020,160896054,133577695,51,"C",20,,""
2020,160896073,133577710,5,"C",18,,""
2020,160896075,133577712,45,"C",20,,""
2020,160896079,133577714,51,"C",20,,""
2020,160896080,133577715,23,"C",25,,""
2020,160896081,133577716,51,"C",20,,""
2020,160896087,133577721,45,"C",13,,""
2020,160896088,133577722,28,"C",13,,""
2020,160896089,133577723,45,"C",20,,""
2020,160896093,133577727,56,"C",20,,""
2020,160896095,133577729,63,"C",20,,""
2020,160896098,133577731,45,"C",20,,""
2020,160896097,133577731,49,"C",20,,"N"
2020,160896108,133577740,45,"C",20,,""
2020,160896116,133577746,45,"A",25,,""
2020,160896119,133577749,63,"A",20,,""
2020,160896121,133577751,49,"C",20,,"N"
2020,160896122,133577751,45,"C",20,,""
2020,160896134,133577761,51,"C",20,,""
2020,160896139,133577765,63,"C",20,,""
2020,160896140,133577766,45,"C",20,,""
2020,160896145,133577770,63,"A",20,,""
2020,160896479,133578048,45,"C",20,,""
2020,160896478,133578048,49,"C",20,,"N"
2020,161001991,133667611,23,"C",8,,""
2020,161001999,133667618,45,"A",20,,""
2020,161002005,133667624,23,"C",8,,""
2020,161002012,133667630,23,"C",18,,""
2020,161002038,133667653,46,"C",20,,""
2020,161002037,133667653,45,"C",20,,""
2020,161002044,133667658,5,"C",13,,""
2020,161002050,133667662,63,"C",20,,""
2020,161002070,133667678,47,"C",7,,""
2020,161002075,133667683,47,"C",46,,""
2020,160957181,133632589,5,"C",13,,""
2020,160957180,133632589,14,"C",13,,""
2020,160957185,133632592,21,"C",18,,""
2020,160966541,133641144,63,"C",20,,""
2020,160966542,133641144,45,"C",20,,""
2020,160966543,133641144,46,"C",20,,""
2020,160966548,133641149,51,"C",13,,""
2020,160966572,133641167,23,"C",23,,""
2020,160966576,133641170,5,"C",20,,""
2020,160966587,133641178,51,"C",20,,""
2020,160966593,133641183,2,"C",20,,""
2020,160966601,133641190,28,"A",25,,""
2020,160908553,133589190,47,"C",25,,""
2020,160913035,133593039,5,"C",18,,""
2020,160913043,133593045,45,"C",20,,""
2020,160913042,133593045,49,"C",20,,"N"
2020,160908578,133589208,5,"C",25,,""
2020,160908576,133589208,51,"C",25,,""
2020,160908577,133589208,45,"C",25,,""
2020,160908600,133589225,14,"C",13,,""
2020,160908966,133589544,27,"C",13,,""
2020,160908971,133589549,51,"C",20,,""
2020,160913061,133593060,5,"C",20,,""
2020,160908984,133589562,45,"C",20,,""
2020,160913076,133593073,23,"C",12,,""
2020,160908990,133589568,21,"C",18,,""
2020,160913079,133593076,45,"C",20,,""
2020,160908995,133589573,5,"C",13,,""
2020,160913082,133593079,11,"C",20,,""
2020,160909001,133589578,45,"C",20,,""
2020,160913085,133593082,63,"C",20,,""
2020,160913088,133593085,47,"C",20,,""
2020,160913092,133593088,23,"C",23,,""
2020,160909016,133589590,21,"C",20,,""
2020,160913095,133593091,51,"C",20,,""
2020,160913098,133593094,5,"C",20,,""
2020,160909033,133589604,45,"C",3,,""
2020,160909418,133589937,45,"C",23,,""
2020,160909427,133589946,14,"A",13,,""
2020,160913102,133593097,5,"C",20,,""
2020,160909432,133589951,47,"C",20,,""
2020,160909455,133589970,51,"C",20,,""
2020,160909456,133589970,29,"C",20,,""
2020,160909461,133589974,51,"C",20,,""
2020,160913109,133593103,51,"C",20,,""
2020,160909512,133590020,44,"C",13,,""
2020,160909514,133590022,45,"C",12,,""
2020,160909541,133590047,5,"C",20,,""
2020,160913537,133593462,21,"C",18,,""
2020,160909552,133590057,5,"C",20,,""
2020,160909562,133590065,5,"C",13,,""
2020,160909567,133590070,14,"C",13,,""
2020,160909572,133590074,27,"C",25,,""
2020,160909576,133590078,5,"C",20,,""
2020,160909584,133590084,11,"C",7,,""
2020,160909583,133590084,47,"C",7,,""
2020,160913547,133593470,5,"C",18,,""
2020,160909590,133590089,45,"C",13,,""
2020,160909596,133590093,5,"C",20,,""
2020,160909603,133590098,40,"C",13,,""
2020,160909624,133590118,16,"C",13,,""
2020,160909632,133590125,27,"C",5,,""
2020,160909636,133590129,45,"C",20,,""
2020,160909646,133590137,5,"C",18,,""
2020,160909659,133590150,14,"C",18,,""
2020,160909661,133590152,27,"C",20,,""
2020,160909664,133590155,5,"C",13,,""
2020,160909669,133590159,5,"C",45,,""
2020,160909877,133590349,51,"C",4,,""
2020,160909890,133590360,23,"C",8,,""
2020,160909889,133590360,35,"C",18,,""
2020,160909891,133590360,16,"C",18,,""
2020,160909901,133590370,16,"C",20,,""
2020,160909907,133590376,45,"C",13,,""
2020,160909923,133590387,47,"C",20,,""
2020,160909930,133590393,23,"C",8,,""
2020,160909933,133590396,63,"C",12,,""
2020,160909947,133590410,5,"C",20,,""
2020,160909952,133590414,16,"C",13,,""
2020,160909951,133590414,35,"C",13,,""
2020,160909968,133590428,51,"C",13,,""
2020,160909975,133590434,51,"C",13,,""
2020,160909990,133590447,23,"C",8,,""
2020,160910015,133590466,23,"C",8,,""
2020,160910021,133590472,44,"C",20,,""
2020,160910029,133590479,39,"C",18,,""
2020,160910030,133590479,27,"C",18,,""
2020,160910049,133590497,47,"C",20,,""
2020,160910056,133590503,39,"C",20,,""
2020,160910062,133590507,45,"C",18,,""
2020,160910064,133590509,16,"C",20,,""
2020,160910066,133590511,5,"C",20,,""
2020,160910067,133590511,21,"C",13,,""
2020,160910069,133590513,45,"C",2,,""
2020,160910152,133590588,16,"C",13,,""
2020,160910155,133590591,49,"C",8,,"N"
2020,152898410,126410001,51,"C",20,,""
2020,152902906,126413809,16,"C",13,,""
2020,152902905,126413809,35,"C",13,,""
2020,152902923,126413822,5,"C",13,,""
2020,152903978,126414712,40,"C",13,,""
2020,152680784,126212981,21,"C",18,,""
2020,152680813,126213005,23,"C",8,,""
2020,152680820,126213012,45,"C",27,,""
2020,152680825,126213017,27,"C",18,,""
2020,152680847,126213034,44,"C",20,,""
2020,152680852,126213038,28,"C",25,,""
2020,152680851,126213038,23,"C",25,,""
2020,152680857,126213042,49,"A",21,,"F"
2020,152680858,126213042,5,"C",21,,""
2020,152680863,126213046,51,"C",21,,""
2020,152681074,126213226,14,"C",13,,""
2020,152681078,126213230,45,"C",23,,""
2020,152681079,126213230,41,"C",12,,""
2020,152681083,126213234,5,"C",18,,""
2020,152681087,126213238,5,"C",20,,""
2020,152681090,126213241,51,"C",20,,""
2020,152681097,126213248,27,"C",20,,""
2020,152681103,126213252,51,"C",3,,""
2020,152681107,126213256,5,"C",20,,""
2020,152681113,126213262,49,"C",20,,"F"
2020,152681116,126213265,49,"C",20,,"F"
2020,152681120,126213268,5,"C",20,,""
2020,152681119,126213268,49,"C",20,,"F"
2020,152681125,126213272,46,"C",13,,""
2020,152681135,126213280,44,"C",20,,""
2020,152681137,126213282,5,"C",25,,""
2020,152681141,126213286,49,"C",20,,"N"
2020,152681145,126213290,14,"C",13,,""
2020,152681149,126213294,45,"C",20,,""
2020,152681153,126213298,51,"C",20,,""
2020,152681157,126213302,47,"C",46,,""
2020,152681161,126213305,5,"C",20,,""
2020,152681168,126213311,51,"C",13,,""
2020,152681172,126213315,5,"C",20,,""
2020,152681176,126213319,47,"C",8,,""
2020,152681183,126213326,45,"C",20,,""
2020,152681187,126213330,51,"C",20,,""
2020,152681191,126213334,47,"C",8,,""
2020,152681197,126213340,16,"C",13,,""
2020,152681201,126213344,14,"A",13,,""
2020,152681205,126213348,51,"C",13,,""
2020,152681209,126213352,16,"C",13,,""
2020,152681214,126213356,49,"C",20,,"N"
2020,152681218,126213360,5,"C",20,,""
2020,152681222,126213364,45,"A",23,,""
2020,152681226,126213368,23,"C",23,,""
2020,152681231,126213372,27,"C",20,,""
2020,152681235,126213376,21,"C",13,,""
2020,152681239,126213380,23,"C",8,,""
2020,152681243,126213384,45,"C",25,,""
2020,152681247,126213388,45,"C",25,,""
2020,152681251,126213392,21,"C",18,,""
2020,152681255,126213395,27,"C",20,,""
2020,152681259,126213399,23,"C",24,,""
2020,152681263,126213403,16,"C",13,,""
2020,152681265,126213405,5,"C",18,,""
2020,152681271,126213411,5,"C",20,,""
2020,152681278,126213417,16,"C",13,,""
2020,152681282,126213421,51,"C",3,,""
2020,152681286,126213425,45,"C",20,,""
2020,152681291,126213429,14,"C",18,,""
2020,152681295,126213432,51,"C",20,,""
2020,152681299,126213436,51,"C",20,,""
2020,152681304,126213440,45,"C",25,,""
2020,152681309,126213444,44,"C",46,,""
2020,152681316,126213451,23,"C",12,,""
2020,152681318,126213453,23,"C",12,,""
2020,152681321,126213456,23,"C",12,,""
2020,152681324,126213459,23,"C",12,,""
2020,152681328,126213463,23,"C",12,,""
2020,152681332,126213467,27,"C",25,,""
2020,152681336,126213471,21,"C",25,,""
2020,152681338,126213473,5,"C",20,,""
2020,152681342,126213477,47,"C",20,,""
2020,152681349,126213484,44,"C",13,,""
2020,152681353,126213488,45,"C",25,,""
2020,152681357,126213492,49,"C",20,,"N"
2020,152681361,126213495,14,"C",13,,""
2020,152681365,126213499,51,"C",13,,""
2020,152681372,126213505,49,"C",20,,"N"
2020,152681376,126213509,51,"C",20,,""
2020,152681380,126213513,51,"C",20,,""
2020,152681381,126213513,5,"C",20,,""
2020,152681385,126213517,23,"C",46,,""
2020,152681389,126213521,27,"C",13,,""
2020,152681392,126213524,16,"C",3,,""
2020,152681393,126213524,27,"C",13,,""
2020,152681397,126213528,47,"C",20,,""
2020,152681403,126213532,23,"C",46,,""
2020,152681408,126213537,45,"C",20,,""
2020,152681415,126213544,5,"C",20,,""
2020,152681419,126213548,51,"C",17,,""
2020,152681423,126213552,51,"C",20,,""
2020,152681428,126213556,28,"C",13,,""
2020,152681432,126213560,45,"C",20,,""
2020,152681437,126213564,45,"C",20,,""
2020,152681440,126213567,47,"C",20,,""
2020,152681444,126213571,5,"C",20,,""
2020,152681448,126213575,5,"C",20,,""
2020,152681452,126213579,5,"C",18,,""
2020,152681455,126213582,44,"C",20,,""
2020,152681460,126213586,5,"C",20,,""
2020,152681459,126213586,44,"C",20,,""
2020,152681464,126213590,49,"C",20,,"F"
2020,152681468,126213594,16,"C",13,,""
2020,152681472,126213598,27,"C",25,,""
2020,152681484,126213609,23,"C",17,,""
2020,152681488,126213613,23,"C",12,,""
2020,152681492,126213617,5,"C",20,,""
2020,152681499,126213623,45,"C",25,,""
2020,152681503,126213627,16,"C",25,,""
2020,152681507,126213631,5,"C",13,,""
2020,152681509,126213633,49,"C",20,,"N"
2020,152681513,126213637,45,"C",20,,""
2020,152681519,126213643,45,"C",20,,""
2020,152681536,126213658,47,"C",20,,""
2020,152681541,126213662,27,"C",20,,""
2020,152681545,126213666,23,"C",12,,""
2020,152681549,126213670,16,"C",13,,""
2020,152681554,126213674,23,"C",8,,""
2020,152681557,126213677,23,"C",12,,""
2020,152681562,126213681,23,"C",43,,""
2020,152681566,126213685,56,"C",20,,""
2020,152681570,126213689,51,"C",18,,""
2020,152681578,126213696,45,"C",25,,""
2020,152681583,126213700,51,"C",20,,""
2020,152681587,126213704,45,"C",20,,""
2020,152681590,126213707,45,"C",20,,""
2020,152681595,126213711,44,"C",13,,""
2020,152681598,126213714,16,"C",13,,""
2020,152681601,126213717,45,"C",23,,""
2020,152681603,126213719,51,"C",20,,""
2020,152681609,126213723,16,"C",13,,""
2020,152681611,126213725,16,"C",18,,""
2020,152681623,126213736,36,"C",20,,""
2020,152681626,126213739,23,"C",12,,""
2020,152681631,126213743,5,"C",20,,""
2020,152681630,126213743,51,"C",20,,""
2020,152851842,126369970,51,"C",20,,""
2020,152851843,126369970,5,"C",20,,""
2020,152851847,126369974,49,"C",20,,"N"
2020,152851848,126369974,45,"C",20,,""
2020,152851856,126369981,51,"C",20,,""
2020,152851865,126369989,51,"C",20,,""
2020,152851869,126369993,51,"C",20,,""
2020,152851876,126369999,14,"C",18,,""
2020,152851879,126370002,27,"C",38,,""
2020,152851883,126370006,51,"C",20,,""
2020,152851884,126370006,5,"C",20,,""
2020,152851890,126370010,45,"C",46,,""
2020,152851894,126370014,27,"C",20,,""
2020,152851898,126370018,16,"C",18,,""
2020,152851902,126370022,45,"C",12,,""
2020,152851906,126370026,16,"C",18,,""
2020,152851910,126370030,51,"C",41,,""
2020,152851914,126370034,45,"C",20,,""
2020,152851931,126370051,5,"C",20,,""
2020,152851935,126370055,5,"C",18,,""
2020,152851939,126370059,45,"C",12,,""
2020,152851957,126370076,45,"C",23,,""
2020,152851961,126370080,63,"C",47,,""
2020,152851965,126370084,16,"C",20,,""
2020,152851972,126370091,51,"C",20,,""
2020,152851976,126370094,39,"C",20,,""
2020,152851977,126370094,27,"C",20,,""
2020,152851981,126370098,5,"C",20,,""
2020,152851985,126370102,51,"C",41,,""
2020,152851987,126370104,45,"C",12,,""
2020,152851993,126370110,45,"C",41,,""
2020,152852001,126370118,63,"C",20,,""
2020,152852005,126370122,51,"C",20,,""
